what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337184591092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337184631426
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337184633435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337184702723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337184702733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337184702772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186054969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337186082593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186084450
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1337186091911
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186093261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337186095502
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186097699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186290882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186297951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186305165
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337186309760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186310884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186323292
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186329061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337186330857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186333332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186338062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186343585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186346999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186351874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186356800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186358449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186370234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186375402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186386060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186392489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186457328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186460100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337186473707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186479569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186638864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186639870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186652202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186663060
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186663483
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186664183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186664814
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186665292
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186665606
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186665950
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186666321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186666899
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186667318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186667659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186668183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186668828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337186669998
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337186678375
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1337186685879
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1337186686229
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337186731023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186745489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186794258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1337186802471
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186804020
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337186805812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337186809299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337186809688
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337186810674
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186812842
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337186826495
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337186827748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186831251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186835771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337186835808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337186848639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337187059409
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1337187059467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337187059880
