what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773533378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773535414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773540566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773542310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773573065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773576896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773683427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773686390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773704051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336773715363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773747557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773850725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773854943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773884972
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336773921042
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336773952855
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336773962759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773964416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336773995848
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336774009010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336774216787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774359908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774394827
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336774400981
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336774426793
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336774430924
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336774432430
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336774435978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336774440229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336774442122
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336774468871
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1336774518356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774521523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774588865
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336774590946
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336774594537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774597507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774613925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774615078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774862446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336774871072
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336774874943
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336774887017
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336774893062
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336774895200
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1336774896998
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1336774903214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336774951805
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775055912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775094590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775098092
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336775105816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775131790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775240917
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336775242676
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336775247497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336775332165
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336775335560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1336775341977
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336775349400
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336775351937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336775364756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775527604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775528609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775529730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775547069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775615009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775627182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336775630778
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336775631919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775644620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775669465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336775671976
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336775675778
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336775679062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336775680257
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336775681239
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336775685143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336775685403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775726383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775736785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775845302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775856982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775861060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775864826
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336775877131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775880880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775887655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775890853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775954005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775955971
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336775972321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336775978724
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776007359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776015636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776016268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776018340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776019155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776038593
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336776062264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776071876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776101830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776109155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776109740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776110785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776111589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776135487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776193317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776195289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776198206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776200053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776207609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776210042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776211427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776215194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776222704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776231160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776233421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776235244
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336776246619
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776252808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776271973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776282005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776286048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776322746
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776341132
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776369255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776378028
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336776382374
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336776401471
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336776407683
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336776416958
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336776418802
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336776426677
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336776429462
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336776429463
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336776515430
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336776520129
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1336776521868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336776525453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776536790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776553919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776563312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776563459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776614835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776615999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776616737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776623526
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336776629728
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1336776648792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776666740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776689609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1336776698862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776704009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776723856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776737006
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1336776741844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776748400
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1336776768327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1336776771246
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336776806339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776851797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776882243
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336776885068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336776990353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777042715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336777088389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777115813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777128392
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1336777131884
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336777172789
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1336777212959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777223118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777232432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777234376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777491602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777493557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777528029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777532926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777549603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777551458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777639603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777647306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777656677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777662186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777775156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336777867240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336778626651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336778634670
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336779343175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336779346609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1336780561209
